apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +38,Newspaper Publishers,Penerbit Koran
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +39,Online Auctions,Lelang Online
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +40,Pension Funds,Dana Pensiun
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +41,Pharmaceuticals,Farmasi
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +42,Private Equity,Private Equity
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +43,Publishing,Penerbitan
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +44,Real Estate,Perumahan
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +45,Retail & Wholesale,Eceran & Grosir
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +46,Securities & Commodity Exchanges,Efek & Bursa Komoditi
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +48,Soap & Detergent,Sabun & Deterjen
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +49,Software,Perangkat lunak
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +50,Sports,Olahraga
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +51,Technology,Teknologi
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +52,Telecommunications,Telekomunikasi
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +53,Television,Televisi
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +55,Venture Capital,Modal Ventura
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +58,Raw Material,Bahan Baku
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +62,Sub Assemblies,Setengah Jadi
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +64,Consumable,Habis Pakai
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +68,Income Tax,Pajak Penghasilan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +69,Basic,Dasar
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +70,Arrear,Akhir Periode
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +71,Leave Encashment,Penguangan Cuti
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +82,Casual Leave,Cuti Biasa
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +84,Compensatory Off,Cuti Kompensasi
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +86,Sick Leave,Cuti Sakit
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +88,Privilege Leave,Cuti Alasan Khusus
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +94,Full-time,Purna Waktu (Full-time)
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +95,Part-time,Paruh Waktu (Part-time)
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +96,Probation,Percobaan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +97,Contract,Kontrak
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +99,Piecework,Sesuai Hasil
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +100,Intern,Praktek Kerja Lapangan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +101,Apprentice,Magang
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +105,Marketing,Pemasaran
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +110,Dispatch,Pendistribusian
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +111,Customer Service,Layanan Pelanggan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +113,Management,Manajemen
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +114,Quality Management,Manajemen Mutu
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +115,Research & Development,Penelitian & Pengembangan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +119,CEO,Direktur Utama
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +120,Manager,Manajer
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +121,Analyst,Analis
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +122,Engineer,Insinyur
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +123,Accountant,Akuntan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +124,Secretary,Sekretaris
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +125,Associate,Rekan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +126,Administrative Officer,Petugas Administrasi
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +127,Business Development Manager,Manajer Pengembangan Usaha
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +129,Project Manager,Manajer Proyek
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +130,Head of Marketing and Sales,Kepala Pemasaran dan Penjualan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +131,Software Developer,Software Developer
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +132,Designer,Perancang
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +133,Researcher,Peneliti
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +139,All Customer Groups,Semua Kelompok Pelanggan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +142,Non Profit,Non Profit
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +143,Government,Pemerintahan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +149,Electrical,Listrik
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +150,Hardware,Perangkat Keras
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +151,Pharmaceutical,Farmasi
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +176,Credit Card,Kartu Kredit
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +178,Wire Transfer,Transfer Kliring
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +180,Bank Draft,Kliring Bank
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +184,Planning,Perencanaan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +185,Research,Penelitian
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +186,Proposal Writing,Penulisan Proposal
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +187,Execution,Pelaksanaan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +192,Extra Small,Ekstra Kecil
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +193,Small,Kecil
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +195,Large,Besar
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +196,Extra Large,Ekstra Besar
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +199,Colour,Warna
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +203,Black,Hitam
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +204,White,Putih
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +220,Annual Salary,Gaji Tahunan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +221,Probationary Period,Masa Percobaan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +222,Employee Benefits,Manfaat Karyawan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +224,Stock Options,Opsi Saham
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +226,Job Description,Deskripsi Kerja
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +227,Responsibilities,Tanggung Jawab
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +228,Leaves per Year,Cuti per Tahun
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +229,Notice Period,Masa Pemberitahuan
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +236,All Assessment Groups,Semua Grup Penilaian
apps/erpnext/erpnext/setup/setup_wizard/sample_data.py +110,Setup your School in ERPNext,Pengaturan Sekolah anda
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +21,Setup Already Complete!!,Pengaturan Sudah Selesai!!
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +120,Bank account cannot be named as {0},Rekening bank tidak dapat dinamakan {0}
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +196,ERPNext Setup Complete!,Pengaturan Selesai!
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +367,Rest Of The World,Negara-negara Lain
apps/erpnext/erpnext/setup/utils.py +109,Unable to find exchange rate for {0} to {1} for key date {2}. Please create a Currency Exchange record manually,Tidak dapat menemukan nilai tukar untuk {0} sampai {1} untuk tanggal kunci {2}. Buat catatan Currency Exchange secara manual
apps/erpnext/erpnext/shopping_cart/cart.py +365,Debtors ({0}),Debitur ({0})
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +27,Please specify currency in Company,Silakan tentukan mata uang di Perusahaan
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +37,Currency is required for Price List {0},Mata Uang diperlukan untuk Daftar Harga {0}
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +58,Missing Currency Exchange Rates for {0},Hilang Kurs mata uang Tarif untuk {0}
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +63,Set Tax Rule for shopping cart,Set Peraturan Pajak untuk keranjang belanja
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +90,You need to enable Shopping Cart,Anda harus mengaktifkan Keranjang Belanja
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +82, Currently no stock available in any warehouse,Saat ini tidak ada persediaan di gudang manapun
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +110,Move Item,Pindahkan Barang
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +119,Available {0},Tersedia {0}
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +151,Quantity must be less than or equal to {0},Kuantitas harus kurang dari atau sama dengan {0}
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +155,Source and target warehouse must be different,Gudang sumber dan tujuan harus berbeda
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +171,Add more items or open full form,Menambahkan item atau buka formulir selengkapnya
apps/erpnext/erpnext/stock/dashboard/item_dashboard_list.html +25,Actual Qty {0} / Waiting Qty {1},Sebenarnya Qty {0} / Menunggu Qty {1}
apps/erpnext/erpnext/stock/doctype/batch/batch.js +18,View Ledger,Lihat Buku Besar
apps/erpnext/erpnext/stock/doctype/batch/batch.js +43,Stock Levels,Tingkat Persediaan
apps/erpnext/erpnext/stock/doctype/batch/batch.js +64,Split,Membagi
apps/erpnext/erpnext/stock/doctype/batch/batch.js +75,To Warehouse,Untuk Gudang
apps/erpnext/erpnext/stock/doctype/batch/batch.js +90,Stock Entry {0} created,Entri Persediaan {0} dibuat
apps/erpnext/erpnext/stock/doctype/batch/batch.js +96,Select Target Warehouse,Pilih Target Warehouse
apps/erpnext/erpnext/stock/doctype/batch/batch.js +107,New Batch Qty,Batch Qty Baru
apps/erpnext/erpnext/stock/doctype/batch/batch.js +113,New Batch ID (Optional),ID Batch Baru (Opsional)
apps/erpnext/erpnext/stock/doctype/batch/batch.js +131,Split Batch,Split batch
apps/erpnext/erpnext/stock/doctype/batch/batch.py +25,Batch ID is mandatory,Batch ID harus diisi
apps/erpnext/erpnext/stock/doctype/batch/batch.py +37,The selected item cannot have Batch,Barang yang dipilih tidak dapat memiliki Batch
apps/erpnext/erpnext/stock/doctype/batch/batch.py +115,"Row #{0}: The batch {1} has only {2} qty. Please select another batch which has {3} qty available or split the row into multiple rows, to deliver/issue from multiple batches","Baris #{0}: Kumpulan {1} hanya memiliki {2} qty. Silakan pilih batch lain yang memiliki {3} qty available atau membagi baris menjadi beberapa baris, untuk mengirimkan / mengeluarkan dari beberapa batch"
apps/erpnext/erpnext/stock/doctype/batch/batch.py +131,Please select a Batch for Item {0}. Unable to find a single batch that fulfills this requirement,Silakan pilih Batch for Barang {0}. Tidak dapat menemukan satu bets yang memenuhi persyaratan ini
apps/erpnext/erpnext/stock/doctype/batch/batch_list.js +7,Not Expired,Tidak Kadaluarsa
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.js +804,Sales Return,Retur Penjualan
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.js +809,Packing Slip,Nota Pengemasan
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +97,Sales Order required for Item {0},Perintah Penjualan yang diperlukan untuk Barang {0}
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +171,Note: Item {0} entered multiple times,Catatan: Barang {0} masuk beberapa kali
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +255,Packed quantity must equal quantity for Item {0} in row {1},Jumlah dikemas harus sama dengan jumlah Barang {0} di baris {1}
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +266,Sales Invoice {0} has already been submitted,Faktur Penjualan {0} telah terkirim
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +273,Installation Note {0} has already been submitted,Catatan Pemasangan {0} telah Terkirim
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +286,Packing Slip(s) cancelled,Nota Pengemasan dibatalkan
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +383,All these items have already been invoiced,Semua Barang-barang ini telah ditagih
apps/erpnext/erpnext/stock/doctype/item/item.js +27,Balance,Saldo
apps/erpnext/erpnext/stock/doctype/item/item.js +39,Projected,Proyeksi
apps/erpnext/erpnext/stock/doctype/item/item.js +55,This Item is a Template and cannot be used in transactions. Item attributes will be copied over into the variants unless 'No Copy' is set,Barang ini adalah Template dan tidak dapat digunakan dalam transaksi. Atribut barang akan disalin ke dalam varian kecuali ditandai 'Tidak ada Copy'
apps/erpnext/erpnext/stock/doctype/item/item.js +56,Show Variants,Tampilkan Varian
apps/erpnext/erpnext/stock/doctype/item/item.js +60,Variant,Varian
apps/erpnext/erpnext/stock/doctype/item/item.js +66,This Item is a Variant of {0} (Template).,Barang ini adalah Varian dari {0} (Template).
apps/erpnext/erpnext/stock/doctype/item/item.js +102,Item Variant Settings,Pengaturan Variasi Barang
apps/erpnext/erpnext/stock/doctype/item/item.js +272,Add / Edit Prices,Tambah / Edit Harga
apps/erpnext/erpnext/stock/doctype/item/item.js +279,"Weight is mentioned,\nPlease mention ""Weight UOM"" too","Berat disebutkan, \n Sebutkan ""Satuan Ukur Berat"" juga"
apps/erpnext/erpnext/stock/doctype/item/item.js +346,Make Variant,Buat Varian
apps/erpnext/erpnext/stock/doctype/item/item.js +363,Item Variant {0} already exists with same attributes,Varian Barang {0} sudah ada dengan atribut yang sama
apps/erpnext/erpnext/stock/doctype/item/item.py +51,Item Code is mandatory because Item is not automatically numbered,Kode Barang harus diisi karena Barang tidak secara otomatis nomor
apps/erpnext/erpnext/stock/doctype/item/item.py +142,Valuation Rate is mandatory if Opening Stock entered,Tingkat Valuasi harus diisi jika menggunakan Persediaan Pembukaan
apps/erpnext/erpnext/stock/doctype/item/item.py +149,Stores,Toko
apps/erpnext/erpnext/stock/doctype/item/item.py +183,Website Image {0} attached to Item {1} cannot be found,Website Image {0} melekat Butir {1} tidak dapat ditemukan
apps/erpnext/erpnext/stock/doctype/item/item.py +190,Website Image should be a public file or website URL,Website Image harus file umum atau URL situs
apps/erpnext/erpnext/stock/doctype/item/item.py +216,Warning: Invalid Attachment {0},Peringatan: Lampiran tidak valid {0}
apps/erpnext/erpnext/stock/doctype/item/item.py +220,Warning: Invalid SSL certificate on attachment {0},Peringatan: Sertifikat SSL tidak valid pada lampiran {0}
apps/erpnext/erpnext/stock/doctype/item/item.py +245,Fixed Asset Item must be a non-stock item.,Fixed Asset Barang harus barang non-persediaan.
apps/erpnext/erpnext/stock/doctype/item/item.py +248,Asset Category is mandatory for Fixed Asset item,Aset Kategori adalah wajib untuk item aset tetap
apps/erpnext/erpnext/stock/doctype/item/item.py +409,Unit of Measure {0} has been entered more than once in Conversion Factor Table,Satuan Ukur {0} telah dimasukkan lebih dari sekali dalam Faktor Konversi Tabel
apps/erpnext/erpnext/stock/doctype/item/item.py +414,Conversion factor for default Unit of Measure must be 1 in row {0},Faktor konversi untuk Unit default Ukur harus 1 pada baris {0}
apps/erpnext/erpnext/stock/doctype/item/item.py +418,'Has Serial No' can not be 'Yes' for non-stock item,'Bernomor Seri' tidak dapat ‘Ya’ untuk barang non-persediaan
apps/erpnext/erpnext/stock/doctype/item/item.py +428,Default BOM ({0}) must be active for this item or its template,Standar Daftar Komponen ({0}) harus aktif untuk item ini atau template-nya
apps/erpnext/erpnext/stock/doctype/item/item.py +445,Item Tax Row {0} must have account of type Tax or Income or Expense or Chargeable,Barang Pajak Baris {0} harus memiliki akun Pajak jenis atau Penghasilan atau Beban atau Dibebankan
apps/erpnext/erpnext/stock/doctype/item/item.py +448,{0} entered twice in Item Tax,{0} dimasukan dua kali dalam Pajak Persediaan Barang
apps/erpnext/erpnext/stock/doctype/item/item.py +457,Barcode {0} already used in Item {1},Barcode {0} sudah digunakan dalam Produk {1}
apps/erpnext/erpnext/stock/doctype/item/item.py +474,"As there are existing transactions against item {0}, you can not change the value of {1}","Karena ada transaksi yang ada terhadap barang {0}, anda tidak dapat mengubah nilai {1}"
apps/erpnext/erpnext/stock/doctype/item/item.py +479,"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","""Aset Tetap"" tidak dapat tidak dicentang, karena ada data Asset terhadap barang"
apps/erpnext/erpnext/stock/doctype/item/item.py +498,Row #{0}: Please set reorder quantity,Baris #{0}: Silakan mengatur kuantitas menyusun ulang
apps/erpnext/erpnext/stock/doctype/item/item.py +508,Row {0}: An Reorder entry already exists for this warehouse {1},Baris {0}: Entri perekam sudah ada untuk gudang ini {1}
apps/erpnext/erpnext/stock/doctype/item/item.py +519,"An Item Group exists with same name, please change the item name or rename the item group","Ada Kelompok Barang dengan nama sama, ubah nama barang atau ganti kelompok barang lain"
apps/erpnext/erpnext/stock/doctype/item/item.py +545,"To merge, following properties must be same for both items","Untuk bergabung, sifat berikut harus sama untuk kedua item"
apps/erpnext/erpnext/stock/doctype/item/item.py +653,Item Variants {0} updated,Barang Varian {0} diperbarui
apps/erpnext/erpnext/stock/doctype/item/item.py +658,Item has variants.,Barang memiliki varian.
apps/erpnext/erpnext/stock/doctype/item/item.py +663,"As stock exists against an item {0}, you can not enable has variants property","Karena ada stok terhadap item {0}, anda tidak dapat mengaktifkan memiliki varian properti"
apps/erpnext/erpnext/stock/doctype/item/item.py +675,Default Unit of Measure for Variant '{0}' must be same as in Template '{1}',Standar Satuan Ukur untuk Variant '{0}' harus sama seperti di Template '{1}'
apps/erpnext/erpnext/stock/doctype/item/item.py +682,Attribute table is mandatory,Tabel atribut wajib
apps/erpnext/erpnext/stock/doctype/item/item.py +685,Attribute {0} selected multiple times in Attributes Table,Atribut {0} karena beberapa kali dalam Atribut Tabel
apps/erpnext/erpnext/stock/doctype/item/item.py +694,Please specify Attribute Value for attribute {0},Silakan tentukan Atribut Nilai untuk atribut {0}
apps/erpnext/erpnext/stock/doctype/item/item.py +699,Item variant {0} exists with same attributes,Barang varian {0} ada dengan atribut yang sama
apps/erpnext/erpnext/stock/doctype/item/item.py +723,Item {0} has reached its end of life on {1},Barang {0} telah mencapai akhir hidupnya pada {1}
apps/erpnext/erpnext/stock/doctype/item/item.py +727,Item {0} is disabled,Barang {0} dinonaktifkan
apps/erpnext/erpnext/stock/doctype/item/item.py +734,Item {0} is not a stock Item,Barang {0} bukan merupakan Barang persediaan
apps/erpnext/erpnext/stock/doctype/item/item.py +743,Item {0} is cancelled,Barang {0} dibatalkan
apps/erpnext/erpnext/stock/doctype/item/item.py +849,Default Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You will need to create a new Item to use a different Default UOM.,Standar Satuan Ukur untuk Barang {0} tidak dapat diubah secara langsung karena anda telah membuat beberapa transaksi (s) dengan Satuan Ukur lain. anda akan perlu untuk membuat item baru menggunakan default Satuan Ukur berbeda.
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +6,This is based on stock movement. See {0} for details,Hal ini didasarkan pada pergerakan persediaan. Lihat {0} untuk rincian
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +21,Pricing,Harga
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +25,Sell,Menjual
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +29,Buy,Membeli
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +34,Traceability,Pelacakan
apps/erpnext/erpnext/stock/doctype/item/item_list.js +12,Shortage,Kekurangan
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +43,Please specify from/to range,Silakan tentukan kisaran dari/ke
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +46,From Range has to be less than To Range,Dari Rentang harus kurang dari Untuk Rentang
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +49,Increment cannot be 0,Kenaikan tidak bisa 0
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +58,{0} must appear only once,{0} harus muncul hanya sekali
apps/erpnext/erpnext/stock/doctype/item_price/item_price.js +16,Import in Bulk,Impor Secara massal
apps/erpnext/erpnext/stock/doctype/item_price/item_price.py +27,Price List {0} is disabled,Daftar Harga {0} dinonaktifkan
apps/erpnext/erpnext/stock/doctype/item_price/item_price.py +33,Item {0} appears multiple times in Price List {1},Barang {0} muncul beberapa kali dalam Daftar Harga {1}
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +23,Please enter company first,Silahkan masukkan perusahaan terlebih dahulu
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +46,"Charges will be distributed proportionately based on item qty or amount, as per your selection","Biaya akan didistribusikan secara proporsional berdasarkan pada item qty atau jumlah, sesuai pilihan anda"
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +49,Remove item if charges is not applicable to that item,Hapus item jika biaya ini tidak berlaku untuk item
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +52,Charges are updated in Purchase Receipt against each item,Biaya diperbarui dalam Pembelian Penerimaan terhadap setiap item
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +55,Item valuation rate is recalculated considering landed cost voucher amount,Tingkat penilaian Barang dihitung ulang mengingat mendarat biaya jumlah voucher
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +58,Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,Entri Buku Persediaan dan Entri GL dibukukan ulang untuk Nota Pembelian yang dipilih
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +70,Please enter Purchase Receipt first,Cukup masukkan Nota Penerimaan terlebih dahulu
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +47,Please enter Receipt Document,Masukkan Dokumen Penerimaan
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +55,Receipt document must be submitted,dokumen tanda terima harus diserahkan
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +61,Item must be added using 'Get Items from Purchase Receipts' button,Barang harus ditambahkan dengan menggunakan 'Dapatkan Produk dari Pembelian Penerimaan' tombol
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +63,Item Row {idx}: {doctype} {docname} does not exist in above '{doctype}' table,Barang Baris {idx}: {doctype} {DOCNAME} tidak ada di atas '{doctype}' table
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +67,Row {0}: Cost center is required for an item {1},Baris {0}: Pusat biaya diperlukan untuk item {1}
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +79,"Total {0} for all items is zero, may be you should change 'Distribute Charges Based On'","Total {0} untuk semua item adalah nol, mungkin anda harus mengubah 'Distribusikan Biaya Berdasarkan'"
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +92,Total Applicable Charges in Purchase Receipt Items table must be same as Total Taxes and Charges,Total Pengenaan Biaya pada tabel Barang di Nota Pembelian harus sama dengan jumlah Pajak dan Biaya
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +780,Warning: Material Requested Qty is less than Minimum Order Qty,Peringatan: Jumlah Material Diminta kurang dari Jumlah Pesanan Minimum
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +815,Get Items from BOM,Ambil barang dari Daftar Komponen
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +823,Transfer Material,Transfer Material/Barang
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +827,Issue Material,Isu Material
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +891,Fetch exploded BOM (including sub-assemblies),Ambil Daftar Komponen secara terinci (termasuk barang setengah jadi)
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +904,BOM does not contain any stock item,Daftar Komponen tidak mengandung barang persediaan
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +54,Material Request of maximum {0} can be made for Item {1} against Sales Order {2},Permintaan Bahan maksimal {0} dapat dibuat untuk Barang {1} terhadap Perintah Penjualan {2}
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +129,{0} {1} is cancelled so the action cannot be completed,{0} {1} dibatalkan sehingga tindakan tidak dapat diselesaikan
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +138,{0} {1} has not been submitted so the action cannot be completed,{0} {1} belum dikirim sehingga tindakan tidak dapat diselesaikan
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +162,"The total Issue / Transfer quantity {0} in Material Request {1}  \
							cannot be greater than requested quantity {2} for Item {3}",Total Issue / transfer kuantitas {0} Material Permintaan {1} \ tidak dapat lebih besar dari yang diminta kuantitas {2} untuk Barang {3}
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +208,{0} {1} is cancelled or stopped,{0} {1} dibatalkan atau dihentikan
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +419,Row {0}: Bill of Materials not found for the Item {1},Baris {0}: Bill of Material tidak ditemukan Barang {1}
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +423,The following Production Orders were created:,Berikut Perintah Produksi diciptakan:
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +425,Productions Orders cannot be raised for:,Perintah Produksi tidak dapat dimunculkan untuk:
apps/erpnext/erpnext/stock/doctype/material_request/material_request_list.js +9,Partially Ordered,sebagian Memerintahkan
apps/erpnext/erpnext/stock/doctype/material_request/material_request_list.js +14,Transfered,Ditransfer
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +13,Please Delivery Note first,Silakan Pengiriman Catatan terlebih dahulu
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +51,Case No. cannot be 0,Kasus No tidak bisa 0
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +57,'To Case No.' cannot be less than 'From Case No.','Sampai Kasus No.' tidak bisa kurang dari 'Dari Kasus No.'
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +78,You have entered duplicate items. Please rectify and try again.,Anda telah memasukan item duplikat. Harap perbaiki dan coba lagi.
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +84,Invalid quantity specified for item {0}. Quantity should be greater than 0.,Kuantitas tidak valid untuk item {0}. Jumlah harus lebih besar dari 0.
